AutoCtr,Order,OtherOrders,CommonAncestor
5574,Lampriformes,Pleuronectiformes,139
5575,Lampriformes,Mugiliformes,139
5576,Lampriformes,Ovalentaria/misc,139
5577,Lampriformes,Gobiesociformes,139
5578,Lampriformes,Blenniiformes,139
5579,Lampriformes,Cichliformes,139
5580,Lampriformes,Beloniformes,139
5581,Lampriformes,Atheriniformes,139
5582,Lampriformes,Cyprinodontiformes,139
5583,Lampriformes,Perciformes/Percoidei,139
5584,Lampriformes,Perciformes/Zoarcoidei,139
5585,Lampriformes,Perciformes/Bembropoidei,139
5586,Lampriformes,Perciformes/Percophoidei,139
5587,Lampriformes,Perciformes/Notothenioidei,139
5588,Lampriformes,Perciformes/Uranoscopoidei,139
5589,Lampriformes,Perciformes/Serranoidei,139
5590,Lampriformes,Perciformes/Scorpaenoidei,139
5591,Lampriformes,Perciformes/Gasterosteoidei,139
5592,Lampriformes,Perciformes/Cottoidei,139
5593,Lampriformes,Acropomatiformes,139
5594,Lampriformes,Centrarchiformes,139
5595,Lampriformes,Eupercaria/misc,139
5596,Lampriformes,Acanthuriformes,139
5597,Lampriformes,Lophiiformes,139
5598,Lampriformes,Tetraodontiformes,139
5599,Lampriformes,Coelacanthiformes,439
5600,Lampriformes,Ceratodontiformes,439
5601,Trachichthyiformes,Myxiniformes,500
5602,Trachichthyiformes,Petromyzontiformes,500
5603,Trachichthyiformes,Heterodontiformes,457
5604,Trachichthyiformes,Orectolobiformes,457
5605,Trachichthyiformes,Lamniformes,457
5606,Trachichthyiformes,Carcharhiniformes,457
5607,Trachichthyiformes,Hexanchiformes,457
5608,Trachichthyiformes,Squaliformes,457
5609,Trachichthyiformes,Echinorhiniformes,457
5610,Trachichthyiformes,Pristiophoriformes,457
5611,Trachichthyiformes,Squatiniformes,457
5612,Trachichthyiformes,Rajiformes,457
5613,Trachichthyiformes,Torpediniformes,457
5614,Trachichthyiformes,Rhinopristiformes,457
5615,Trachichthyiformes,Myliobatiformes,457
5616,Trachichthyiformes,Chimaeriformes,457
5617,Trachichthyiformes,Polypteriformes,378
5618,Trachichthyiformes,Acipenseriformes,349
5619,Trachichthyiformes,Amiiformes,297
5620,Trachichthyiformes,Lepisosteiformes,297
5621,Trachichthyiformes,Elopiformes,252
5622,Trachichthyiformes,Albuliformes,252
5623,Trachichthyiformes,Notacanthiformes,252
5624,Trachichthyiformes,Anguilliformes,252
5625,Trachichthyiformes,Saccopharyngiformes,252
5626,Trachichthyiformes,Hiodontiformes,223
5627,Trachichthyiformes,Osteoglossiformes,223
5628,Trachichthyiformes,Clupeiformes,223
5629,Trachichthyiformes,Alepocephaliformes,223
5630,Trachichthyiformes,Gonorynchiformes,223
5631,Trachichthyiformes,Cypriniformes,223
5632,Trachichthyiformes,Characiformes,223
5633,Trachichthyiformes,Gymnotiformes,223
5634,Trachichthyiformes,Siluriformes,223
5635,Trachichthyiformes,Lepidogalaxiiformes,209
5636,Trachichthyiformes,Esociformes,186
5637,Trachichthyiformes,Salmoniformes,186
5638,Trachichthyiformes,Argentiniformes,178
5639,Trachichthyiformes,Galaxiiformes,178
5640,Trachichthyiformes,Stomiiformes,178
5641,Trachichthyiformes,Osmeriformes,178
5642,Trachichthyiformes,Ateleopodiformes,159
5643,Trachichthyiformes,Aulopiformes,158
5644,Trachichthyiformes,Myctophiformes,148
5645,Trachichthyiformes,Polymixiiformes,143
5646,Trachichthyiformes,Percopsiformes,143
5647,Trachichthyiformes,Zeiformes,143
5648,Trachichthyiformes,Stylephoriformes,143
5649,Trachichthyiformes,Gadiformes,143
5650,Trachichthyiformes,Lampriformes,139
5651,Trachichthyiformes,Beryciformes,117
5652,Trachichthyiformes,Holocentriformes,130
5653,Trachichthyiformes,Ophidiiformes,130
5654,Trachichthyiformes,Batrachoidiformes,130
5655,Trachichthyiformes,Kurtiformes,130
5656,Trachichthyiformes,Gobiiformes,130
5657,Trachichthyiformes,Scombriformes,130
5658,Trachichthyiformes,Syngnathiformes,130
5659,Trachichthyiformes,Dactylopteriformes,130
5660,Trachichthyiformes,Callionymiformes,130
5661,Trachichthyiformes,Mulliformes,130
5662,Trachichthyiformes,Synbranchiformes,130
5663,Trachichthyiformes,Anabantiformes,130
5664,Trachichthyiformes,Carangaria/misc,130
5665,Trachichthyiformes,Carangiformes,130
5666,Trachichthyiformes,Pleuronectiformes,130
5667,Trachichthyiformes,Mugiliformes,130
5668,Trachichthyiformes,Ovalentaria/misc,130
5669,Trachichthyiformes,Gobiesociformes,130
5670,Trachichthyiformes,Blenniiformes,130
5671,Trachichthyiformes,Cichliformes,130
5672,Trachichthyiformes,Beloniformes,130
5673,Trachichthyiformes,Atheriniformes,130
5674,Trachichthyiformes,Cyprinodontiformes,130
5675,Trachichthyiformes,Perciformes/Percoidei,130
5676,Trachichthyiformes,Perciformes/Zoarcoidei,130
5677,Trachichthyiformes,Perciformes/Bembropoidei,130
5678,Trachichthyiformes,Perciformes/Percophoidei,130
5679,Trachichthyiformes,Perciformes/Notothenioidei,130
5680,Trachichthyiformes,Perciformes/Uranoscopoidei,130
5681,Trachichthyiformes,Perciformes/Serranoidei,130
5682,Trachichthyiformes,Perciformes/Scorpaenoidei,130
5683,Trachichthyiformes,Perciformes/Gasterosteoidei,130
5684,Trachichthyiformes,Perciformes/Cottoidei,130
5685,Trachichthyiformes,Acropomatiformes,130
5686,Trachichthyiformes,Centrarchiformes,130
5687,Trachichthyiformes,Eupercaria/misc,130
5688,Trachichthyiformes,Acanthuriformes,130
5689,Trachichthyiformes,Lophiiformes,130
5690,Trachichthyiformes,Tetraodontiformes,130
5691,Trachichthyiformes,Coelacanthiformes,439
5692,Trachichthyiformes,Ceratodontiformes,439
5693,Beryciformes,Myxiniformes,500
5694,Beryciformes,Petromyzontiformes,500
5695,Beryciformes,Heterodontiformes,457
5696,Beryciformes,Orectolobiformes,457
5697,Beryciformes,Lamniformes,457
5698,Beryciformes,Carcharhiniformes,457
5699,Beryciformes,Hexanchiformes,457
5700,Beryciformes,Squaliformes,457
5701,Beryciformes,Echinorhiniformes,457
5702,Beryciformes,Pristiophoriformes,457
5703,Beryciformes,Squatiniformes,457
5704,Beryciformes,Rajiformes,457
5705,Beryciformes,Torpediniformes,457
5706,Beryciformes,Rhinopristiformes,457
5707,Beryciformes,Myliobatiformes,457
5708,Beryciformes,Chimaeriformes,457
5709,Beryciformes,Polypteriformes,378
5710,Beryciformes,Acipenseriformes,349
5711,Beryciformes,Amiiformes,297
5712,Beryciformes,Lepisosteiformes,297
5713,Beryciformes,Elopiformes,252
5714,Beryciformes,Albuliformes,252
5715,Beryciformes,Notacanthiformes,252
5716,Beryciformes,Anguilliformes,252
5717,Beryciformes,Saccopharyngiformes,252
5718,Beryciformes,Hiodontiformes,223
5719,Beryciformes,Osteoglossiformes,223
5720,Beryciformes,Clupeiformes,223
5721,Beryciformes,Alepocephaliformes,223
5722,Beryciformes,Gonorynchiformes,223
5723,Beryciformes,Cypriniformes,223
5724,Beryciformes,Characiformes,223
5725,Beryciformes,Gymnotiformes,223
5726,Beryciformes,Siluriformes,223
5727,Beryciformes,Lepidogalaxiiformes,209
5728,Beryciformes,Esociformes,186
5729,Beryciformes,Salmoniformes,186
5730,Beryciformes,Argentiniformes,178
5731,Beryciformes,Galaxiiformes,178
5732,Beryciformes,Stomiiformes,178
5733,Beryciformes,Osmeriformes,178
5734,Beryciformes,Ateleopodiformes,159
5735,Beryciformes,Aulopiformes,158
5736,Beryciformes,Myctophiformes,148
5737,Beryciformes,Polymixiiformes,143
5738,Beryciformes,Percopsiformes,143
5739,Beryciformes,Zeiformes,143
5740,Beryciformes,Stylephoriformes,143
5741,Beryciformes,Gadiformes,143
5742,Beryciformes,Lampriformes,139
5743,Beryciformes,Trachichthyiformes,117
5744,Beryciformes,Holocentriformes,130
5745,Beryciformes,Ophidiiformes,130
5746,Beryciformes,Batrachoidiformes,130
5747,Beryciformes,Kurtiformes,130
5748,Beryciformes,Gobiiformes,130
5749,Beryciformes,Scombriformes,130
5750,Beryciformes,Syngnathiformes,130
5751,Beryciformes,Dactylopteriformes,130
5752,Beryciformes,Callionymiformes,130
5753,Beryciformes,Mulliformes,130
5754,Beryciformes,Synbranchiformes,130
5755,Beryciformes,Anabantiformes,130
5756,Beryciformes,Carangaria/misc,130
5757,Beryciformes,Carangiformes,130
5758,Beryciformes,Pleuronectiformes,130
5759,Beryciformes,Mugiliformes,130
5760,Beryciformes,Ovalentaria/misc,130
5761,Beryciformes,Gobiesociformes,130
5762,Beryciformes,Blenniiformes,130
5763,Beryciformes,Cichliformes,130
5764,Beryciformes,Beloniformes,130
5765,Beryciformes,Atheriniformes,130
5766,Beryciformes,Cyprinodontiformes,130
5767,Beryciformes,Perciformes/Percoidei,130
5768,Beryciformes,Perciformes/Zoarcoidei,130
5769,Beryciformes,Perciformes/Bembropoidei,130
5770,Beryciformes,Perciformes/Percophoidei,130
5771,Beryciformes,Perciformes/Notothenioidei,130
5772,Beryciformes,Perciformes/Uranoscopoidei,130
5773,Beryciformes,Perciformes/Serranoidei,130
5774,Beryciformes,Perciformes/Scorpaenoidei,130
5775,Beryciformes,Perciformes/Gasterosteoidei,130
5776,Beryciformes,Perciformes/Cottoidei,130
5777,Beryciformes,Acropomatiformes,130
5778,Beryciformes,Centrarchiformes,130
5779,Beryciformes,Eupercaria/misc,130
5780,Beryciformes,Acanthuriformes,130
5781,Beryciformes,Lophiiformes,130
5782,Beryciformes,Tetraodontiformes,130
5783,Beryciformes,Coelacanthiformes,439
5784,Beryciformes,Ceratodontiformes,439
5785,Holocentriformes,Myxiniformes,500
5786,Holocentriformes,Petromyzontiformes,500
5787,Holocentriformes,Heterodontiformes,457
5788,Holocentriformes,Orectolobiformes,457
5789,Holocentriformes,Lamniformes,457
5790,Holocentriformes,Carcharhiniformes,457
5791,Holocentriformes,Hexanchiformes,457
5792,Holocentriformes,Squaliformes,457
5793,Holocentriformes,Echinorhiniformes,457
5794,Holocentriformes,Pristiophoriformes,457
5795,Holocentriformes,Squatiniformes,457
5796,Holocentriformes,Rajiformes,457
5797,Holocentriformes,Torpediniformes,457
5798,Holocentriformes,Rhinopristiformes,457
5799,Holocentriformes,Myliobatiformes,457
5800,Holocentriformes,Chimaeriformes,457
5801,Holocentriformes,Polypteriformes,378
5802,Holocentriformes,Acipenseriformes,349
5803,Holocentriformes,Amiiformes,297
5804,Holocentriformes,Lepisosteiformes,297
5805,Holocentriformes,Elopiformes,252
5806,Holocentriformes,Albuliformes,252
5807,Holocentriformes,Notacanthiformes,252
5808,Holocentriformes,Anguilliformes,252
5809,Holocentriformes,Saccopharyngiformes,252
5810,Holocentriformes,Hiodontiformes,223
5811,Holocentriformes,Osteoglossiformes,223
5812,Holocentriformes,Clupeiformes,223
5813,Holocentriformes,Alepocephaliformes,223
5814,Holocentriformes,Gonorynchiformes,223
5815,Holocentriformes,Cypriniformes,223
5816,Holocentriformes,Characiformes,223
5817,Holocentriformes,Gymnotiformes,223
5818,Holocentriformes,Siluriformes,223
5819,Holocentriformes,Lepidogalaxiiformes,209
5820,Holocentriformes,Esociformes,186
5821,Holocentriformes,Salmoniformes,186
5822,Holocentriformes,Argentiniformes,178
5823,Holocentriformes,Galaxiiformes,178
5824,Holocentriformes,Stomiiformes,178
5825,Holocentriformes,Osmeriformes,178
5826,Holocentriformes,Ateleopodiformes,159
5827,Holocentriformes,Aulopiformes,158
5828,Holocentriformes,Myctophiformes,148
5829,Holocentriformes,Polymixiiformes,143
5830,Holocentriformes,Percopsiformes,143
5831,Holocentriformes,Zeiformes,143
5832,Holocentriformes,Stylephoriformes,143
5833,Holocentriformes,Gadiformes,143
5834,Holocentriformes,Lampriformes,139
5835,Holocentriformes,Trachichthyiformes,130
5836,Holocentriformes,Beryciformes,130
5837,Holocentriformes,Ophidiiformes,128
5838,Holocentriformes,Batrachoidiformes,128
5839,Holocentriformes,Kurtiformes,128
5840,Holocentriformes,Gobiiformes,128
5841,Holocentriformes,Scombriformes,128
5842,Holocentriformes,Syngnathiformes,128
5843,Holocentriformes,Dactylopteriformes,128
5844,Holocentriformes,Callionymiformes,128
5845,Holocentriformes,Mulliformes,128
5846,Holocentriformes,Synbranchiformes,128
5847,Holocentriformes,Anabantiformes,128
5848,Holocentriformes,Carangaria/misc,128
5849,Holocentriformes,Carangiformes,128
5850,Holocentriformes,Pleuronectiformes,128
5851,Holocentriformes,Mugiliformes,128
5852,Holocentriformes,Ovalentaria/misc,128
5853,Holocentriformes,Gobiesociformes,128
5854,Holocentriformes,Blenniiformes,128
5855,Holocentriformes,Cichliformes,128
5856,Holocentriformes,Beloniformes,128
5857,Holocentriformes,Atheriniformes,128
5858,Holocentriformes,Cyprinodontiformes,128
5859,Holocentriformes,Perciformes/Percoidei,128
5860,Holocentriformes,Perciformes/Zoarcoidei,128
5861,Holocentriformes,Perciformes/Bembropoidei,128
5862,Holocentriformes,Perciformes/Percophoidei,128
5863,Holocentriformes,Perciformes/Notothenioidei,128
5864,Holocentriformes,Perciformes/Uranoscopoidei,128
5865,Holocentriformes,Perciformes/Serranoidei,128
5866,Holocentriformes,Perciformes/Scorpaenoidei,128
5867,Holocentriformes,Perciformes/Gasterosteoidei,128
5868,Holocentriformes,Perciformes/Cottoidei,128
5869,Holocentriformes,Acropomatiformes,128
5870,Holocentriformes,Centrarchiformes,128
5871,Holocentriformes,Eupercaria/misc,128
5872,Holocentriformes,Acanthuriformes,128
5873,Holocentriformes,Lophiiformes,128
5874,Holocentriformes,Tetraodontiformes,128
5875,Holocentriformes,Coelacanthiformes,439
5876,Holocentriformes,Ceratodontiformes,439
5877,Ophidiiformes,Myxiniformes,500
5878,Ophidiiformes,Petromyzontiformes,500
5879,Ophidiiformes,Heterodontiformes,457
5880,Ophidiiformes,Orectolobiformes,457
5881,Ophidiiformes,Lamniformes,457
5882,Ophidiiformes,Carcharhiniformes,457
5883,Ophidiiformes,Hexanchiformes,457
5884,Ophidiiformes,Squaliformes,457
5885,Ophidiiformes,Echinorhiniformes,457
5886,Ophidiiformes,Pristiophoriformes,457
5887,Ophidiiformes,Squatiniformes,457
5888,Ophidiiformes,Rajiformes,457
5889,Ophidiiformes,Torpediniformes,457
5890,Ophidiiformes,Rhinopristiformes,457
5891,Ophidiiformes,Myliobatiformes,457
5892,Ophidiiformes,Chimaeriformes,457
5893,Ophidiiformes,Polypteriformes,378
5894,Ophidiiformes,Acipenseriformes,349
5895,Ophidiiformes,Amiiformes,297
5896,Ophidiiformes,Lepisosteiformes,297
5897,Ophidiiformes,Elopiformes,252
5898,Ophidiiformes,Albuliformes,252
5899,Ophidiiformes,Notacanthiformes,252
5900,Ophidiiformes,Anguilliformes,252
5901,Ophidiiformes,Saccopharyngiformes,252
5902,Ophidiiformes,Hiodontiformes,223
5903,Ophidiiformes,Osteoglossiformes,223
5904,Ophidiiformes,Clupeiformes,223
5905,Ophidiiformes,Alepocephaliformes,223
5906,Ophidiiformes,Gonorynchiformes,223
5907,Ophidiiformes,Cypriniformes,223
5908,Ophidiiformes,Characiformes,223
5909,Ophidiiformes,Gymnotiformes,223
5910,Ophidiiformes,Siluriformes,223
5911,Ophidiiformes,Lepidogalaxiiformes,209
5912,Ophidiiformes,Esociformes,186
5913,Ophidiiformes,Salmoniformes,186
5914,Ophidiiformes,Argentiniformes,178
5915,Ophidiiformes,Galaxiiformes,178
5916,Ophidiiformes,Stomiiformes,178
5917,Ophidiiformes,Osmeriformes,178
5918,Ophidiiformes,Ateleopodiformes,159
5919,Ophidiiformes,Aulopiformes,158
5920,Ophidiiformes,Myctophiformes,148
5921,Ophidiiformes,Polymixiiformes,143
5922,Ophidiiformes,Percopsiformes,143
5923,Ophidiiformes,Zeiformes,143
5924,Ophidiiformes,Stylephoriformes,143
5925,Ophidiiformes,Gadiformes,143
5926,Ophidiiformes,Lampriformes,139
5927,Ophidiiformes,Trachichthyiformes,130
5928,Ophidiiformes,Beryciformes,130
5929,Ophidiiformes,Holocentriformes,128
5930,Ophidiiformes,Batrachoidiformes,119
5931,Ophidiiformes,Kurtiformes,119
5932,Ophidiiformes,Gobiiformes,119
5933,Ophidiiformes,Scombriformes,119
5934,Ophidiiformes,Syngnathiformes,119
5935,Ophidiiformes,Dactylopteriformes,119
5936,Ophidiiformes,Callionymiformes,119
5937,Ophidiiformes,Mulliformes,119
5938,Ophidiiformes,Synbranchiformes,119
5939,Ophidiiformes,Anabantiformes,119
5940,Ophidiiformes,Carangaria/misc,119
5941,Ophidiiformes,Carangiformes,119
5942,Ophidiiformes,Pleuronectiformes,119
5943,Ophidiiformes,Mugiliformes,119
5944,Ophidiiformes,Ovalentaria/misc,119
5945,Ophidiiformes,Gobiesociformes,119
5946,Ophidiiformes,Blenniiformes,119
5947,Ophidiiformes,Cichliformes,119
5948,Ophidiiformes,Beloniformes,119
5949,Ophidiiformes,Atheriniformes,119
5950,Ophidiiformes,Cyprinodontiformes,119
5951,Ophidiiformes,Perciformes/Percoidei,119
5952,Ophidiiformes,Perciformes/Zoarcoidei,119
5953,Ophidiiformes,Perciformes/Bembropoidei,119
5954,Ophidiiformes,Perciformes/Percophoidei,119
5955,Ophidiiformes,Perciformes/Notothenioidei,119
5956,Ophidiiformes,Perciformes/Uranoscopoidei,119
5957,Ophidiiformes,Perciformes/Serranoidei,119
5958,Ophidiiformes,Perciformes/Scorpaenoidei,119
5959,Ophidiiformes,Perciformes/Gasterosteoidei,119
5960,Ophidiiformes,Perciformes/Cottoidei,119
5961,Ophidiiformes,Acropomatiformes,119
5962,Ophidiiformes,Centrarchiformes,119
5963,Ophidiiformes,Eupercaria/misc,119
5964,Ophidiiformes,Acanthuriformes,119
5965,Ophidiiformes,Lophiiformes,119
5966,Ophidiiformes,Tetraodontiformes,119
5967,Ophidiiformes,Coelacanthiformes,439
5968,Ophidiiformes,Ceratodontiformes,439
5969,Batrachoidiformes,Myxiniformes,500
5970,Batrachoidiformes,Petromyzontiformes,500
5971,Batrachoidiformes,Heterodontiformes,457
5972,Batrachoidiformes,Orectolobiformes,457
5973,Batrachoidiformes,Lamniformes,457
5974,Batrachoidiformes,Carcharhiniformes,457
5975,Batrachoidiformes,Hexanchiformes,457
5976,Batrachoidiformes,Squaliformes,457
5977,Batrachoidiformes,Echinorhiniformes,457
5978,Batrachoidiformes,Pristiophoriformes,457
5979,Batrachoidiformes,Squatiniformes,457
5980,Batrachoidiformes,Rajiformes,457
5981,Batrachoidiformes,Torpediniformes,457
5982,Batrachoidiformes,Rhinopristiformes,457
5983,Batrachoidiformes,Myliobatiformes,457
5984,Batrachoidiformes,Chimaeriformes,457
5985,Batrachoidiformes,Polypteriformes,378
5986,Batrachoidiformes,Acipenseriformes,349
5987,Batrachoidiformes,Amiiformes,297
5988,Batrachoidiformes,Lepisosteiformes,297
5989,Batrachoidiformes,Elopiformes,252
5990,Batrachoidiformes,Albuliformes,252
5991,Batrachoidiformes,Notacanthiformes,252
5992,Batrachoidiformes,Anguilliformes,252
5993,Batrachoidiformes,Saccopharyngiformes,252
5994,Batrachoidiformes,Hiodontiformes,223
5995,Batrachoidiformes,Osteoglossiformes,223
5996,Batrachoidiformes,Clupeiformes,223
5997,Batrachoidiformes,Alepocephaliformes,223
5998,Batrachoidiformes,Gonorynchiformes,223
5999,Batrachoidiformes,Cypriniformes,223
6000,Batrachoidiformes,Characiformes,223
6001,Batrachoidiformes,Gymnotiformes,223
6002,Batrachoidiformes,Siluriformes,223
6003,Batrachoidiformes,Lepidogalaxiiformes,209
6004,Batrachoidiformes,Esociformes,186
6005,Batrachoidiformes,Salmoniformes,186
6006,Batrachoidiformes,Argentiniformes,178
6007,Batrachoidiformes,Galaxiiformes,178
6008,Batrachoidiformes,Stomiiformes,178
6009,Batrachoidiformes,Osmeriformes,178
6010,Batrachoidiformes,Ateleopodiformes,159
6011,Batrachoidiformes,Aulopiformes,158
6012,Batrachoidiformes,Myctophiformes,148
6013,Batrachoidiformes,Polymixiiformes,143
6014,Batrachoidiformes,Percopsiformes,143
6015,Batrachoidiformes,Zeiformes,143
6016,Batrachoidiformes,Stylephoriformes,143
6017,Batrachoidiformes,Gadiformes,143
6018,Batrachoidiformes,Lampriformes,139
6019,Batrachoidiformes,Trachichthyiformes,130
6020,Batrachoidiformes,Beryciformes,130
6021,Batrachoidiformes,Holocentriformes,128
6022,Batrachoidiformes,Ophidiiformes,119
6023,Batrachoidiformes,Kurtiformes,114
6024,Batrachoidiformes,Gobiiformes,114
6025,Batrachoidiformes,Scombriformes,114
6026,Batrachoidiformes,Syngnathiformes,114
6027,Batrachoidiformes,Dactylopteriformes,114
6028,Batrachoidiformes,Callionymiformes,114
6029,Batrachoidiformes,Mulliformes,114
6030,Batrachoidiformes,Synbranchiformes,114
6031,Batrachoidiformes,Anabantiformes,114
6032,Batrachoidiformes,Carangaria/misc,114
6033,Batrachoidiformes,Carangiformes,114
6034,Batrachoidiformes,Pleuronectiformes,114
6035,Batrachoidiformes,Mugiliformes,114
6036,Batrachoidiformes,Ovalentaria/misc,114
6037,Batrachoidiformes,Gobiesociformes,114
6038,Batrachoidiformes,Blenniiformes,114
6039,Batrachoidiformes,Cichliformes,114
6040,Batrachoidiformes,Beloniformes,114
6041,Batrachoidiformes,Atheriniformes,114
6042,Batrachoidiformes,Cyprinodontiformes,114
6043,Batrachoidiformes,Perciformes/Percoidei,114
6044,Batrachoidiformes,Perciformes/Zoarcoidei,114
6045,Batrachoidiformes,Perciformes/Bembropoidei,114
6046,Batrachoidiformes,Perciformes/Percophoidei,114
6047,Batrachoidiformes,Perciformes/Notothenioidei,114
6048,Batrachoidiformes,Perciformes/Uranoscopoidei,114
6049,Batrachoidiformes,Perciformes/Serranoidei,114
6050,Batrachoidiformes,Perciformes/Scorpaenoidei,114
6051,Batrachoidiformes,Perciformes/Gasterosteoidei,114
6052,Batrachoidiformes,Perciformes/Cottoidei,114
6053,Batrachoidiformes,Acropomatiformes,114
6054,Batrachoidiformes,Centrarchiformes,114
6055,Batrachoidiformes,Eupercaria/misc,114
6056,Batrachoidiformes,Acanthuriformes,114
6057,Batrachoidiformes,Lophiiformes,114
6058,Batrachoidiformes,Tetraodontiformes,114
6059,Batrachoidiformes,Coelacanthiformes,439
6060,Batrachoidiformes,Ceratodontiformes,439
